cpf,numeroConta,numeroCartao,Ranking
33571083758,9002277800486720814,2911825897316315052,C
76946193322,5353165698741569730,9982669092558734178,B
36865747029,6715770916106456970,2627956147453955795,C
89988087589,4498224191391467379,6258013027888685916,C
45673300884,7433666106815287893,1829634273925692355,C
36076712292,3370615647594715788,5894363101483431511,C
56016231476,7965054617866695199,4315987904709274540,B
72746468223,4835242950284938022,9563749348426778575,B
25016909683,9521981659629764291,5813801106591277992,B
65261750809,9850968589796173990,6078585002203133384,C
31828405733,5450384421034522785,3247427909706010123,D
50256190860,6894198913005643418,8711830447143528820,C
25800077239,5647148936106248164,2666762172960539917,C
49928461226,2647920079072620773,5835814988526346256,B
46206133874,8529442511081832561,1892315599423482180,C
51538853182,8034116026197426193,4682004088790558754,C
61813827810,7664459016998809604,4051464220792097102,B
20653483846,9113066468150841459,1886413150910954717,B
21272313573,7117569495929515155,5745102598701831417,C
21859021762,8532002862059613269,4199801930425045641,C
80435240219,6523643464846020700,8896682431961045149,B
52568609971,8028111712079529402,9248921318907444409,B
31066044323,8101019341181358609,6869780562996143745,C
21638531810,4559004828965890496,4184726657814196901,B
87218466048,6150334332255422252,2883516018026036893,B
56356498248,7864566156218522003,6946718824004422330,C
15815967322,1364982176197549032,3113283547003104224,B
24533273145,8287038390300865354,9107596228316148139,B
86393447264,4176833368084168457,9813480485908134073,B
23389380393,3642510655118220567,9337361340385807965,B
36391183575,3720830288457670202,7177256659200406586,C
83248208172,7252659453803452559,1263176201410946161,B
92422734679,1227980745643208959,6723338753265988838,C
40646263971,7282443204671473818,2177133067307221818,C
25072066859,5756353443453335169,4634393543100602919,B
55295775868,7340873732910595073,7928438647536922894,C
71965318173,9652887147770111251,4730218384822807360,C
24532135532,2190955407902310355,7885820563175584085,B
34949839008,7422627867291350233,5547509510997715748,B
37823457160,2183292449989712041,2228396729560198974,C
38349740888,1894190823391678483,8992278962023529306,B
19822292674,4601989128480717746,7569531782580498581,B
40115966560,9286664140916625031,1483123382508966474,B
84237175671,3538066527746331841,1123869424488010095,C
94807885649,7627077761429963182,9861031424026430102,B
58661732285,9520186557915723797,4147500857346862563,B
63116640909,7837330521301755623,4329256756479423189,D
51970371342,1141287796909205289,6522148643253015248,C
18713142885,1673311727677159082,3519651044946190081,B
17244078504,4329029875737994386,8754976119073133476,D
92541525166,4644642653902382553,2561608675820642948,C
61630729683,4248899568609264192,1790121611659139070,D
14739938136,9367734510483926014,5607565022510371973,B
88421078012,7603092499642709368,9651446413080469902,B
45892682327,6109758987864648057,8801243558188155730,C
55750520909,8065649690298643935,7349292196694836258,B
42375759472,6849305373318915451,5041709521751483039,B
28808808696,5918330055275001054,6912819677760183523,C
11115736827,3960547621958680244,4327938751869640185,C
56325903782,1490533632302779305,3661939389544136060,C
73540330468,6067830568591652572,9938879011812977819,C
25188913674,8446155815561059101,5105407456584101413,C
31498069206,5216302285532535236,4175874383767710045,C
90723455234,3716305646297176907,9381658974560062137,B
69953717708,6272282011955016216,2225569017487154381,C
97676469647,9792295285987044430,8379032158142516073,B
15668809800,8226189330844596367,1455132176900072866,B
38208670337,9824620007452367322,2730757516052072850,B
13616596651,7540902305969521136,3891687997727186107,B
41312774702,3563441087194506509,2653256782234831553,D
60336217827,7438671517370891103,1445881372356789303,B
75070433915,5600836693312671006,1401628024564992823,B
29925701934,5199243515165982478,2253485532883994841,B
48833576315,7087518155256146175,3574233795730226876,B
46163562056,2628360691750349853,4089527908623224847,B
32340330191,1545389921349815598,5286402754221763934,B
86704568977,8501977602354768149,4450958637519047227,D
64469651300,2999861104032200616,5784795596182183114,B
72367983171,7319234752757996537,6317195078983837428,B
31242639556,4855043378861619334,4690675908449849493,C
63073824811,2236211165063189121,3804630937579259158,C
63330549418,8630579633383347408,7936968043672099834,D
28596993982,3038905141052135613,8328762157904510835,C
99518585640,9307862752045757713,1510385674004155961,C
48648395471,2161777639024608106,4832419159346307331,B
80419550647,2314085050967129421,9374751979541898901,B
51656754695,7840381802620403943,9314990351642120470,C
80977682923,5914198906978879017,5127280110035842525,B
69401879285,9393052462161430574,3081201811639727696,C
35824866657,6434383816833003527,4630266754717010161,C
75349673494,8486443912543929240,5403777715994503867,B
60572155051,4211020927758608766,2272044468935041954,B
91998943101,6868395277842886581,1655346616785786355,B
42703748190,4855049190721383017,8699304188376084072,D
45193631649,2267491771627541975,5679747904022617939,B
52164192473,1842577825082559474,3848459193811432207,B
75031503208,9006988406715170359,9599101475153351101,B
59645571550,8812353996329381267,1585934895893434923,C
73082834170,6225657852061775659,1252191301863814733,C
21629077276,8087911774632628886,8916379270761792103,D
35383579592,2949412263827990214,8327843131530840066,B
22798244703,4476350464501577863,8478343911919362029,B
48936370333,8951422303683277882,6350069405533168607,B
42554234269,3903307378653939174,8124336076514346539,C
25734989811,2982947094979814132,2512119738817813962,B
21975940872,7867713254539492584,2170256424934710577,B
28565593442,2941689646927239495,6891671518716405068,D
83131721425,9885257671733411300,8285565802186983838,B
39196729009,2862487082238419163,7018627153087471371,C
20848139544,3534673455994445512,9069735385380642913,B
89420664587,4900896443860285666,2757467530504615455,B
82687594155,2686724499135682104,3399272516965163917,C
43112952019,2562669999068023286,4982662568298540571,D
66070678350,2833878807397747789,9885258138878297338,B
88398627925,8431355053517798266,7418186285873039264,D
38830449649,3689205427963633711,5792911278221588346,C
31759561978,2497355538323182315,9945257699341142662,B
13416629611,8865117136587117061,9892825029983834561,B
11726222923,3999113043037609473,9262464174985137586,D
98198461361,1186175190252608247,4011443680059635951,B
33159057665,2656787107751966874,7290459430114132501,D
68802921687,5581898489817370258,1686914724187188409,B
57788476976,2548491056922389590,1306308387355995124,C
34324541973,7788168603589312151,6505585589702105426,B
30974252158,7350080765512056184,2103785207768377439,C
96022991835,1410299488514610447,6353811184978585458,B
23287333424,9051507939072439485,7974361982728377871,B
51332746128,7884449290246224452,7853072500593491465,C
57670558374,5257436835789834574,4682812784738790935,C
75464139628,4417885755995695062,2165988147738433877,C
71815812190,6421832277443563841,1227324273182941978,B
20017132059,3850014421679336554,7523847352707654844,C
16198122565,2122404346411708754,5984603539098728542,B
50651351583,4447549492649347451,9348694186243507537,B
52392550671,7773358724360786864,4038968817446876391,C
84804598113,8010195032709494937,3667546945770646725,D
83243376557,3903830557549849861,4074787882066331890,B
54131630674,2857843005676507210,2161394940793252220,B
34456874824,5083183285995732789,1587706180385669613,B
13282693395,7094807773471954386,4738302389976359784,C
24564793985,2799812309416845903,6247815671854458460,B
98917101614,2736362056572252549,9488323773600863315,B
21524934081,4975957403005466724,8358131602050742784,B
72478287735,9541753961594385835,5273107340633448719,C
89957860242,7155814063554452607,8673466521051114028,B
31970858384,5004586142198464098,8444103643842490642,C
72139845970,6932827605531623701,5058262214561704614,C
77867979724,7646914869029690538,1683213076713752930,D
13323003142,1383286208721026998,9124459076917122151,C
36013159025,9271554699614205412,1260531873278938332,C
44980826254,1626534919820883111,9492027597824556630,B
15791165888,8335304573480835055,4889177387264924415,D
40706695907,7882237129384401608,8045533733651913850,C
59207818858,7005906917899645796,6653311871012090127,C
53169281848,1991431723052510855,5658445721767420611,B
40162270939,6379853231857824365,5246272941256169015,B
84223065747,5851593877282733968,5591259350415771791,B
16686877662,1134790024901512182,5929038483000689425,B
75310032352,5206840654353627235,3654973918583745716,B
23699962071,9231262223613146769,1251831592999636994,C
36969612885,2846292615916037029,8101766157006376687,B
96393547981,5715347105160358041,9119711493954569506,B
70192329974,8483098644435832301,9781698776332696624,B
19890845627,1367379269395491264,4102439997231257372,B
14782634263,6698995025554158603,7492799353857149292,D
49080782404,8885565918768296446,7109387670193372803,B
45820505640,4855085240285132501,4895263679901465581,D
22009092580,9922266529484721602,1328740295809254342,C
27215878134,9619889513942724493,7141533552377045409,D
67012212046,5335051021076189188,7969629249995787266,B
79773026849,5472081266872326495,7825679756353640941,B
48360170456,5088273698562427968,7038090517987661812,D
91321711736,1533228287375679474,2720320986213944903,B
13467323008,9614333488173604038,1868337510061207497,B
91795556786,1756171628891325007,6153253076903490801,C
16166678458,1726903484855670891,3695336479141519278,B
77986344697,6081562667209649252,3567574330217869693,D
33312727835,5658381163039900864,4716676266061747367,C
58066493485,3602605829659923110,5226028395281903489,B
40175078604,7960295773050278875,7962657254222539555,C
84258962455,6956313751489352634,1498907304481561109,C
72124042184,1409455440925482106,2435435717405448989,C
60641095475,1571876303313531273,7612132822692817738,D
95575155631,2379545328654718684,4380903562664031829,B
65109903497,1521277553032752457,9885606517442222954,B
41126080235,6794385125692755598,2674567822220229471,D
92878364912,9030820851627823229,4146503633506867440,D
97315313983,4212848086332813272,2224612250704087376,C
63969872463,1532122714523073559,6646492363946775288,C
30192741427,2509318400286146684,5976086988276080185,C
57423352565,9859982215324483243,2604464276363210408,D
87815088665,4322206285050649247,4642499667809739858,B
65956553847,1566477591432702598,4140594038567358444,B
39351236178,5950354313386562200,9373511853878335141,B
38545523359,5768312029432350899,8515952080758867059,C
21853054885,3123672638619852201,4501825687499675936,C
66489051665,1372148838514756233,6361047366326996227,B
59574326513,1666483018282371374,9405115924893000205,B
90198158365,2488795656661742122,1864322093715749503,C
20558252617,9081463439776265516,5565828169968795863,C
83369151786,3576066211465449048,3947658329953844535,B
54511871771,3729119793578189463,8126028374220572127,D
31148493672,8417386151233858616,8288203363364665060,C
84590138733,2914440461460448885,1927716448507153032,C
17524260373,7644317350575801444,9132107306481458439,B
41517549277,2789492833581707735,9342855326361926589,D
23045172464,6137065997797203615,5756891458630420805,B
36116211508,4332722290862299247,4514266896650505577,B
74188232706,5210779943351123294,5465250064197268267,B
62130725503,7909710281040079937,9401953092278853096,C
27696472430,9928519516124200542,8371619810879765972,B
43442582745,7260703003272752895,4017516175850412596,C
56613288790,7269341343770666484,3439285307771387290,B
61132086069,3731059048776771575,4800017302039981674,B
51036046098,8920950832811964540,5335305224431551768,C
19408811190,7719121505105947743,5745048925922081920,C
25055389118,5307853134172945050,6508471270850634836,B
83478260679,7773732037482528135,7213379528188347273,C
63136909950,4513051792107703293,7644209561145238487,D
66612295343,3979378374934792766,8861134794458917565,B
21579220827,8607701798493114703,3270128518468864275,B
31946659400,6268470359095413437,6403904986183071425,D
98279303731,5056877598459280603,2508257090541117682,B
60381683959,8367777569794311069,4940786011034234360,C
74660337724,2259182956145899112,4461439405911573709,C
75154828933,3703704700564642348,6426165237657531637,B
90442132934,7966893839774890779,6971865433458122445,C
71474881618,7698746980729667025,6166414476710539918,C
63641779053,2538580533885740800,3807666340095256165,B
85519417786,6337546908954463077,3777465107691270570,C
54090983001,4989777205325741966,9216936556518059808,B
25983850329,4937562866010760445,9638364522404032738,D
69413934607,4413159305442222696,4948860632073625831,D
31456505136,4019608883229215737,5713768345393384380,B
48120875046,3682920133018574102,4855577364009269758,B
57674667788,9270373430405472664,2449817634876942797,C
68703319155,4077932105611827928,4571009466135128013,B
69002801558,2865977146852974061,7106224325085010735,C
60497902626,5551065790143096886,6829807083848369803,C
15541641251,8891932637096147786,5884420910914296263,B
92491997372,8736552355628669930,6009515546919797729,C
48736136711,9048173610601936960,4098590709528765720,B
36454305456,8730343084973155512,6427882715810703223,B
50100274349,1193508008648809021,3136635971502717066,B
75134059279,6822799007105134543,9908714461810223767,B
60358601283,9020317343751789851,7592543515078465075,C
57101095534,7951495078753514112,4865092894673412583,C
86440821590,4676653549381706371,1881931514179015714,C
93403095034,4023173337381464453,2845789177063904532,D
56253052180,7961177095811229597,4530434394869094970,B
59254638407,6796045833676146543,7959770898091620832,B
36723724809,1500716823604326647,8076604204026686431,B
72689914903,4086432645775022633,1220003914409574808,C
49595027599,3863525022705165841,3336076904780167300,B
11891408614,4803350003834793058,5288254981326863887,C
78200469094,5436090365101885187,5449756869696771882,B
39434139068,8934768069000299815,7144610195810792132,B
33799521175,4140506505348720965,4140667206434138683,B
32145828455,3470863568823392524,8275807436621904780,B
52185190412,9230575646662671245,8314101848273172496,B
93126992670,2963101477889449247,7853693765563899764,C
58757830228,2704651895625421405,3698275118272409766,D
63482203595,1346271079480068422,8841859169288681510,B
33809389930,3635998698623086607,8793834905008791603,B
44626097255,5699627816479741496,6333575246525298158,B
95656547387,4614587390360318572,1514393784235229923,B
76965467126,4404063241002729606,4199732329804337416,D
39223143607,1759354206688051906,6389269584664235443,D
15278539111,3485630020298564960,4271849718937004042,C
66214658129,6370119884409876211,1910011720625292290,B
55464961360,4884938188619972527,6816995140309878966,B
28449389407,2544191273419672861,7647783584558565190,B
39570521656,8277642956001660663,2349780473377425256,C
36614149504,6452853428061481396,4480311928508160104,C
52077827700,8250648638725635233,7314450117254316479,C
51794608161,2736911510123521970,9592324486723083129,B
53622328209,7929081897989103771,6041233826317919587,D
61327858680,4898962386134500455,6281271581723923640,B
56436797574,7915441433558724794,8274415026144289531,C
52054680533,3433553745384764456,2571577260501485473,B
66283775230,6892799254442900278,5159804907233200981,B
63103373314,9231702166008750755,6563909601677447651,C
47776940701,1552497155687209405,5382161076544332022,D
20454331536,2190856344599155178,6428671680496292773,C
11121349565,9118097087299603287,4348003804833818906,B
19728026826,6226919765036325246,2840188682979815542,B
95058277908,4038947879951373603,5230762291281970546,C
95270998132,4461010137708179579,7942555852538722575,B
81968572914,2113220168756559398,5802875294167116199,D
82095768136,5633908367140790506,2465855133132815535,C
34022081694,9663001110816251776,2845670189716938030,C
43252319753,5742645503923127622,9931005372331179991,C
13169840715,6344421472344121038,5091003409918727215,C
78795756521,3497793141817419855,7003453398393756769,D
78269922594,1925888322284390830,9710715306781129882,B
92839398885,8827861810620077819,8418290490128488113,C
72187775984,4710285548702175400,7987686752173175994,C
28445548812,3564260944850347653,5092470279239225554,B
92802459926,5455442554710572679,7223976450447428119,C
72359081454,3315144854145013240,2748417563683187959,C
80736434214,8305445312611295701,9080383807727293613,B
71016840208,8740488824349701316,5838386831201879876,B
93953291418,8912764463825475899,4393405627443299014,B
32296965230,5699083473325869053,6474997131048456320,B
41670390225,7580225366929529701,3065407923126312266,B
72238301707,2839489191257960863,2692702319447800740,C
54419893311,2503494793140419475,3370279122112829586,C
55802657285,8238830559823585527,7814837539675622397,C
80938502997,5385355080831913154,3097717163505104691,B
11674578745,2916207391449053291,4391731372046843874,B
94324009424,2033799837305395629,1118880957796711916,D
27691624993,3058225831267482511,3843316301741132095,D
27230869734,7125870248451509945,6629436523601347968,B
94560988782,3182702058454953898,4658511927034709102,B
94414796170,3217951267271500763,8475574473059696473,C
27705571754,1544664182215543300,7831615970388472250,C
68826180323,2523844900583704075,9787727354274429830,D
54627917969,5969444061641162250,3253865515414225865,C
39896375811,9453910047672011675,2744971286653915796,D
66001951646,5626145760999978509,5392150947767412471,D
79707133636,3532298493869177894,6413387276364266143,C
44572401024,1372356352896310735,4371334091923555198,C
11585290365,1601888828943509552,7094552201311196713,C
99283178156,6885520470462831178,5192517908665159291,C
78921506240,4793200269816228498,1949555329972780219,B
92496706977,3810034829101423268,8008133887172167569,B
21838506478,3783421677486303065,3762743836399909697,C
51780807325,2667819807914643092,1783639718234806835,B
87850702752,6333178498746895748,3107494163850001177,B
83386194837,3338750635453176859,5447596974228817952,B
66820244054,1128985450950560157,3501587768450319626,C
39913077271,4306125331970611714,5550976113887808951,B
49585719062,9383989928502252402,2968709919814460320,B
83469548025,8586612159921952924,3607956982766862033,C
87600982375,1887612597678413291,6295932196011615420,B
52436497954,6119612128846889418,2176546711031871852,D
36202413088,4138328344971063363,1989595434174712579,B
95493916127,3234178992609224135,6019779811412462382,C
15926515130,4464434707854708183,8617318512455318159,C
73777322595,5308437800571840320,6271025497643182160,B
47788769855,9313025032950861508,9344389307962331460,C
33817421513,6784992273108142704,4284709374630423576,C
86531806556,2572854301563801858,3345039428497168268,D
29036583346,4164518086407061794,8267352099745514529,B
14290470018,6244371339250132048,9946540426057808763,C
53743409491,3892612204289866561,6081575398191404825,C
14709873022,4299641802108638027,1887681769054853809,D
50786786155,3356926231704187573,7264624190160382146,C
49558507759,5116739734862723232,9196600459596343362,B
31372946908,8088612758568477179,4693346991930474971,C
73185976892,4540283101167669257,7612907662733376364,C
84659817695,7223071985816032174,5151590126391297463,B
65911861054,3449953871018349290,8255264255487776023,B
25221378099,2647506711131814145,3170174169738934542,C
62944014310,4041905636390300465,6296359066841467323,C
50523028261,2629306278899002540,2526418996702236298,B
89165707883,9732604761949093802,4431357709086159261,C
28143134645,4876942739391051900,8092964226908452889,B
79801222770,2966410776962080022,6032086451192426284,C
26250509696,2770107952896127520,4196142670712142553,C
70115606361,5654582491229256462,4406716898100136101,D
55958998290,8263054563219859718,9967802753609352008,B
59877332737,5098986863699724946,5061501925714522303,B
13974107961,6380455656180172500,3499997507540397199,B
46211003822,8355913638859329863,1336698289028744982,C
60799642763,7711353204405555899,3297633797081833410,C
92096343761,1348566724630561403,1607748623637731507,C
65950432230,3401242608532384045,9745317191967348252,C
28304132829,9093021274261633933,5276127729575679116,B
94300752085,9686013623698242106,5228048961561957446,B
39253112583,8759047503528004542,2103065927864745223,D
50606721165,6822751367924929321,1224982917084154875,B
21898065361,9723037468817753677,4766099013324212837,B
86774486220,5090541420067060422,8821992689905780591,B
40711792236,6269063984484258034,5446401358222064891,B
95400137064,2056520553515798953,9249886856546296031,C
14824906294,6996280900653466666,9343587719895172486,D
62336072405,8895017136007766492,8777101623586604203,B
47695229524,4206021082554807570,3059710798771144429,B
46762003187,4905581632440255258,2122853488521771584,B
39089889711,1491610053042597891,6026543610351212067,B
35643296006,6523747447715400281,4757919054521704364,D
27084442837,6244956647800881212,8197308681389101238,C
48398419567,5326661658883875723,2467670569154691015,C
19123635088,4763449376624218852,1731032798649473512,B
42789344470,2008761246972578497,8298544920940362704,C
40962679030,6631140708953199441,6201526888588659278,D
12248169661,9981087530785438068,5130089858449877593,B
79294290337,5933091430745994359,5050314645383125597,D
17080367256,2428549978153361543,2326245251285831029,B
28277617977,9373136239601772960,6024880453515200344,B
16154593911,1535063316863616857,8072701704431463101,C
64627326169,1493135579247989979,1996310659488617583,C
40159337893,4676521403884158233,7441135196990182479,D
43382362443,5917930966005761241,4324775555437107623,B
60197479805,9640021601208217580,5643124097777026619,C
73807145164,8425337566104614698,4185232865797069224,B
64494061834,4824519923800390804,4193060012826786992,B
29223170042,2085559419425882908,8374003868803793679,C
98590504384,8707091680725216037,1959036515929387257,B
25637779893,9653517688901320689,3654936401026839698,B
79483351723,8958650766449158119,4463910770626695830,C
29399918936,8259133256327603865,8187072975113746654,C
32053112729,6763069989769847412,2796269026531216213,C
47598854495,3628798722931682617,3150704067669020543,B
83253344217,8222446966232752374,7778203515558764524,B
80955306575,4584769753561889243,8721692059749378666,C
71163921780,7762962086935636366,3021013820304431229,B
65954856509,9330673777714021791,8530945941631805147,B
51053494260,4046426877992993247,3032902986525986146,B
67669103514,3345543041780400810,1495378614140325929,D
31925161786,5141559112125006929,8357063510517811866,D
94730187273,9246629266195557429,4523213556582807087,D
78149851622,9360670939141877232,4711022925173891509,B
62503680556,9195476266739298590,2927264720351651199,C
87430324630,9456259719609954103,8249200405460761880,B
57047953175,2653119473546663359,7850760641225703777,C
51254730584,7991658543843325427,9165328413306839757,C
69766729218,4052647472371925886,6248357166378081920,C
39266990754,2155933345114503141,1645462627513978218,C
16437382282,5001316190736013137,3520219361203530692,C
90023822630,5882519499267801160,6025591094223202199,B
27368014571,2919286252875152345,8811331385810772593,D
72020277031,3565647652848188594,8282653117656699948,B
30139590460,7383950754561127894,2901834701652623899,C
11504295059,1511220881415219707,5637204143277315078,C
89323103473,3663854396217554586,1381317669025047745,C
40562948510,4359815977613589892,2279821093211588976,B
90570091859,7462386379991575432,1197950404539219584,B
77734232440,4088967552454792713,2433931618323182665,B
28250390733,3188772324511822190,6530902738712120729,D
65932899025,6060042587125048700,1870784887478302537,C
34324958136,2573279487699114223,2328439855399222821,D
36149447339,1589029084229763154,2595833931622413014,B
80240679837,4768102313211798754,9187873061352750335,B
18760253851,8511109396662617845,3908111889854616878,B
76488158389,8046137554432578416,4776578408744184627,B
90601415930,8000613436428746419,7465643037054147905,C
16091042762,3460897863691370098,6817725755681172702,C
17580254981,7760761660771930054,6319122341541769042,C
47036308858,8877982673679962208,9193165949520052114,C
61684677669,6552730027886934859,2636997545403831969,B
90770593211,6427492995160098087,9782449062177641009,C
35817330052,4648082242865059766,7776841321388810684,C
74583683572,9172439802731654563,6257966789720439261,C
43715701178,4127086909333662671,6327129726661123223,B
32277317071,7896807612399938438,8184647507150245892,B
77691378365,6439029256494981374,6755046136001689323,C
99303978402,1201596333237595842,2656382728618172740,B
29375408427,5305508005592956284,1811232767114707762,D
57962598845,1781302117254406370,9708761018259530773,C
38332489273,3456020077570572900,1491011983319631224,B
87277471688,9043719768053844737,5990211602705890059,B
56619709068,5094674165319091149,8042166778446932514,C
78386132023,6061532089958395913,5088712948980125948,C
27067518224,2019940597108710918,2065071659731462779,B
62556313810,9625064075679513215,7834425028727357834,B
75209521201,9952449973108050933,5629328192969898695,B
23527176277,7664491271403294412,6539678139517219108,B
57740614880,1561658162017146755,5385098425693704977,B
40034578690,3520896155918499614,6005784782255516287,B
42920499265,2469942794365784560,5412303533072501681,C
68991620632,4295037276196023177,9505054757426449477,B
57935969071,4118537015500169939,2765291398624345681,B
40068195770,5504972268151541492,7762651142901239873,C
18855773942,3282098189609223481,7032411346342416983,B
79252879018,4481552088534009295,6845242061851095898,D
83336415032,8561714123987368980,5359566692952998471,B
41803033476,2559216433922164787,6021985646995992872,B
43456806488,6761857667231501477,7174652334764161846,B
83875284531,2292066491080503336,3338590313580350628,B
22596643708,9969130787308454440,3534551522735072570,B
45181757685,7890936200309660225,8828334686830442421,B
79244067001,3308616286569953348,8040858812047515658,C
92851789543,3151544415112238967,4250876894460417486,D
72147742634,1460153945696293130,1969141327770033707,C
59023249978,7780166432179138465,4753933540241834482,B
49877605792,4443200738463108130,6027381695872775792,C
27853819352,4788018484391383651,7277854082563471101,B
90219301553,4957949663148755892,5590458845629619768,C
48030238660,1503670747529136191,9382910869536565086,B
71052667303,2527681542661700890,5785423831324899212,C
93722223307,7203306550993838536,7237027003259845697,B
34490354511,9765453335957546933,4906043491549313595,C
49061727800,5187599642869103484,4427604544599228562,C
47061983348,6439363183903013859,1150067983875044752,C
25842231471,4055118838462759928,8618262951429364479,D
38277743190,8943629828355120838,3440984099345233189,B
77664811315,7962156113312592427,4400033717778266647,C
34918135630,5291501653323541234,4402986007653165733,C
84811086237,5954064262857944455,8049527571243271847,B
66376399914,1276851452661988893,5648945551493605032,C
29644048622,1240603202038366302,3864014425253122585,C
86976532556,3483843924656043632,4493548433771264470,C
96352131934,5463907322618622072,4524165844173322152,C
90703064603,9180956161274775348,1864038013158434539,C
46053837727,9274788689733006458,3987348390814736705,B
45661861413,9525337333800446682,4181546266371625815,B
67459412858,3920524475512655947,1112731793631632583,D
67385781925,6207439452161184904,5013686558233903560,C
22029808154,3727684742543075616,5587972017465728844,B
44981895311,9658161711383000985,8215513538674954222,B
62318229687,5691679397845248225,7902279426284729657,C
81319063492,3722747065264234306,7159620532425781312,B
64219736967,9688635095972909351,5054132290525710687,C
44646165874,9857357915796914134,5901821853219656003,B
25030260799,1313459055224290775,2195446242936895928,B
89556645300,5840760742221723217,6861988961048770784,C
46687196815,4736213441521937386,1587326485366657209,D
26070260465,9859390774738505518,8718966927491773337,C
51491981838,5362532766177781333,3354044851352472043,B
17593587811,2546039253453057439,3603746511980730111,D
60921065290,2458407564484515344,5077729535578627716,C
72392218972,7166446233517894887,5369623490120598458,B
33166550799,7408476979419359643,2695281292730087719,D
69143358807,2302048242964417571,3693701838011830375,C
75546924135,4117967306892306441,2739923115900496235,B
24445308843,9960224815485614573,7683618878803481041,B
54132781119,1636655718972538553,2384672892411151580,D
33624570322,3875266650773284885,1500533312726939990,B
45906669314,2658819131189192936,4850872607002600381,C
48075847639,3542619913494655551,5760848157225024826,B
78060315988,7694921518877096268,1680985415072354943,C
41786153799,7384081516219198730,5675990308351962499,D
16382135756,7938225130801396111,4527511258449601790,C
42619750124,2474529320011348211,9545526353518166759,B
14094839421,4029726581920946390,1930444275156386116,B
32667927264,7629138658733850311,2064396313431104295,B
34078872227,7903507016142962008,3746913022669028430,B
44423354020,4398331712565600179,2970205173258622087,B
93078673969,6590491150414224841,9527728751193497401,C
64192089432,1526460640452356828,2454795342063147480,B
34389333187,5076553530405500014,6035386513455990170,B
45945670021,4936219456159650505,2327901013565444065,D
87324605396,5129203762082363761,5002978493722104857,C
28710972593,3001301245280119216,7653196414980632393,B
95691374058,6932567006902496393,5254040975013109391,B
79201703722,1907043419459710679,8373765148495838525,B
45613185156,8572931317328894862,3248361052678789937,C
84027358728,9524698652612080538,1652505840690385644,C
83311231483,1779674033114745897,3133862146262063003,C
35234259534,8211751077660355789,7015638806593848719,B
30081105079,8204898477927278305,9547002840279034099,B
59253758449,5379675355651372926,9864086037199971562,D
16300984877,6863188898023947020,5037242481328952525,B
31061364358,4055504051639097933,1423072585121996361,C
34903382799,5542191652764866928,9146773962566147999,B
13467686653,8745600284512718955,6059727202034612390,B
31941987964,7017848708376951329,5769526955554801874,C
88105844664,1472379571664543358,2284774812962253143,C
24091584394,2813944273117625002,1915978093731276984,C
23592032356,3866855312300898947,2433279532110508669,C
22591660327,8218244626569888085,2218106599716405616,D
59677772049,4180210143929430021,8233424648415349523,B
41707105536,9897725614333145412,9539350029425934793,B
58426891714,1601910511115187331,5303291485408429585,B
86675040982,4376098470165198626,5462591144467766116,B
73625702249,2947885929676122865,2135453845237212317,B
63861023051,4126839268573388343,2698162983118155971,B
50955835548,8479240124362600386,2277268513403569166,B
71998479581,5499156815390006493,8663932045724788404,C
36553980790,2502445865025584751,9479260060923282703,B
11519776532,3326075545982830809,9562954858927040362,B
37557994045,6802523289375640903,7710965895494717272,B
37971995512,2444507344206759538,9785276554798928088,C
14533298251,6555279706180179547,6333586654456456096,B
17786705631,5115412865558968516,4641907990788975291,C
41285532300,6511452967243578110,7873031020324944610,B
28807214219,1614994749219639962,5708691333979960115,C
80841832427,3161081766401724714,6917642505333478878,B
25455911934,4059546682682882005,3277486110944744278,B
37864063607,4316188191406827005,7411320031598119060,B
98830934006,2895922731418540834,5830235316424207842,B
31976040699,9811688693061552267,3939067755393432792,C
88033683831,9980803137599030058,1890560570043637868,B
85854882364,6191654851530273932,1988443494765132034,D
79763212158,1484721088123267457,9361860530043933960,C
87636354078,8120980421814096531,8855695256141581907,B
58065012702,4458703602634407373,6717833894876126331,B
75925125856,2067480319952163233,5580983828433062071,C
12902821223,2829015531360057408,4292950654500091021,D
21013592408,3962968610395604131,1364872750903145475,C
18608794093,8130587238350265852,4671360032373204821,B
62200935946,6671084153169070841,6157809363668738827,B
99715894791,4680604619251950423,4451558733059340309,D
57455571114,2631379335757331357,2453208510031009809,B
88952630394,9460342636017837203,8729166793154545037,C
87216609271,3066314101393955671,7355598963687810129,B
57092559605,8414390753082454025,4562381819668386502,B
48611978235,8140565892413599023,9443848618585855705,B
31302252814,2251317448405429840,3353050060120697091,B
67600522954,2589284175027539265,6605104445376919007,C
81214386729,4173154689992408968,1319541052131108345,C
28190010917,8706598482398559668,3834674348837100841,B
77222976137,8523715540825549424,5920800259194336744,B
97259985086,5904545878484319020,3610082178550519126,C
90938722865,3601877428411465693,2533225028573757265,B
93865891950,8064218152734024393,3434090317971194630,B
65467080633,4955413986378435222,2065175713032193525,B
22335289893,8899422680591921766,4772964224656854608,C
75286290203,6212138504263560947,4814459330166480396,B
25477372877,5186063838850556296,3844412457478612343,B
54753168659,7465240871758113751,1308737933255974594,D
75540394109,5295715369446620353,7166848127020746575,D
72816877828,1829420828206382871,7663330952761096985,B
51609012634,4980493369989801329,6431644479269534999,B
38316637917,1634408843809350661,5469312619937681708,C
